############################################################################################
# Output from Recfast++ v2.2. The columns are:                                 
# z | Xe = Ne/NH | TM [K] | TR [K] | TS [K] | dTb [mK] | XHI | XHII | XHeI | XHeII | XHeIII 
# 0
############################################################################################
16360 1.1634149 44600.086 44600.086 44600.086 -3.7071387e-21 1.4549672e-15 1 3.0862152e-26 4.8656299e-12 0.081707464
16200 1.1634149 44163.926 44163.926 44163.926 -3.7839478e-21 1.4846582e-15 1 3.6710217e-26 5.5139525e-12 0.081707464
16040 1.1634149 43727.766 43727.766 43727.766 -3.8631618e-21 1.5157897e-15 1 4.3830801e-26 6.2651985e-12 0.081707464
15880 1.1634149 43291.606 43291.606 43291.606 -3.944882e-21 1.5484546e-15 1 5.253566e-26 7.138219e-12 0.081707464
15720 1.1634149 42855.446 42855.446 42855.446 -4.0292148e-21 1.5827536e-15 1 6.3221382e-26 8.1557688e-12 0.081707464
15560 1.1634149 42419.286 42419.286 42419.286 -4.1162722e-21 1.6187953e-15 1 7.6394781e-26 9.3454081e-12 0.081707464
15400 1.1634149 41983.126 41983.126 41983.126 -4.2061732e-21 1.656698e-15 1 9.2706568e-26 1.0740633e-11 0.081707464
15240 1.1634149 41546.966 41546.966 41546.966 -4.299042e-21 1.6965898e-15 1 1.1299626e-25 1.2382302e-11 0.081707464
15080 1.1634149 41110.806 41110.806 41110.806 -6.5925151e-21 1.73861e-15 1 1.3835236e-25 1.4320433e-11 0.081707464
14920 1.1634149 40674.646 40674.646 40674.646 -6.7413264e-21 1.7829103e-15 1 1.7019348e-25 1.6616497e-11 0.081707464
14760 1.1634149 40238.486 40238.486 40238.486 -6.8952158e-21 1.8296558e-15 1 2.1037825e-25 1.934633e-11 0.081707464
14600 1.1634149 39802.326 39802.326 39802.326 -7.0544174e-21 1.8790271e-15 1 2.6135516e-25 2.2603873e-11 0.081707464
14440 1.1634149 39366.166 39366.166 39366.166 -7.2191771e-21 1.9312211e-15 1 3.2636801e-25 2.6505977e-11 0.081707464
14280 1.1634149 38930.006 38930.006 38930.006 -7.3897557e-21 1.9864538e-15 1 4.0973928e-25 3.119862e-11 0.081707464
14120 1.1634149 38493.846 38493.846 38493.846 -7.5664302e-21 2.0449616e-15 1 5.1726364e-25 3.6864968e-11 0.081707464
13960 1.1634149 38057.686 38057.686 38057.686 -7.7494933e-21 2.1070041e-15 1 6.5675774e-25 4.3735915e-11 0.081707464
13800 1.1634149 37621.526 37621.526 37621.526 -7.9392556e-21 2.172867e-15 1 8.3883369e-25 5.210389e-11 0.081707464
13640 1.1634149 37185.366 37185.366 37185.366 -8.1360471e-21 2.2428647e-15 1 1.0779948e-24 6.2341074e-11 0.081707464
13480 1.1634149 36749.206 36749.206 36749.206 -8.3402179e-21 2.3173443e-15 1 1.3941991e-24 7.4923545e-11 0.081707464
13320 1.1634149 36313.046 36313.046 36313.046 -8.5521407e-21 2.3966893e-15 1 1.8151066e-24 9.0463472e-11 0.081707464
13160 1.1634149 35876.886 35876.886 35876.886 -1.1696281e-20 2.4813243e-15 1 2.3793351e-24 1.0975228e-10 0.081707464
13000 1.1634149 35440.726 35440.726 35440.726 -1.2001133e-20 2.5717205e-15 1 3.1412131e-24 1.3381888e-10 0.081707463
12840 1.1634149 35004.566 35004.566 35004.566 -1.2318011e-20 2.6684014e-15 1 4.1777784e-24 1.6400869e-10 0.081707463
12680 1.1634149 34568.406 34568.406 34568.406 -1.2647552e-20 2.7719501e-15 1 5.599168e-24 2.0209157e-10 0.081707463
12520 1.1634149 34132.246 34132.246 34132.246 -1.2990436e-20 2.8830175e-15 1 7.5641819e-24 2.5041025e-10 0.081707463
12360 1.1634149 33696.086 33696.086 33696.086 -1.3347392e-20 3.0023311e-15 1 1.0303811e-23 3.1208583e-10 0.081707463
12200 1.1634149 33259.926 33259.926 33259.926 -1.3719199e-20 3.1307066e-15 1 1.4157143e-23 3.9130417e-10 0.081707463
12040 1.1634149 32823.766 32823.766 32823.766 -1.7633355e-20 3.2690603e-15 1 1.96267e-23 4.9371833e-10 0.081707463
11880 1.1634149 32387.606 32387.606 32387.606 -1.8138428e-20 3.4184237e-15 1 2.7464597e-23 6.2701793e-10 0.081707463
11720 1.1634149 31951.446 31951.446 31951.446 -1.866541e-20 3.5799614e-15 1 3.8808127e-23 8.0174145e-10 0.081707463
11560 1.1634149 31515.286 31515.286 31515.286 -1.921558e-20 3.7549911e-15 1 5.5395477e-23 1.0324444e-09 0.081707463
11400 1.1634149 31079.126 31079.126 31079.126 -2.3748372e-20 3.9450078e-15 1 7.9912902e-23 1.3393938e-09 0.081707462
11240 1.1634149 30642.966 30642.966 30642.966 -2.44693e-20 4.1517124e-15 1 1.1656015e-22 1.7510478e-09 0.081707462
